DOEID,REGIONC,DIVISION,METROMICRO,UATYP10,TYPEHUQ,KWH,KWHSPH,KWHCOL,KWHWTH,KWHRFG,KWHRFG1,KWHRFG2,KWHFRZ,KWHCOK,KWHMICRO,KWHCW,KWHCDR,KWHDWH,KWHLGT,KWHTVREL,KWHTV1,KWHTV2,KWHAHUHEAT,KWHAHUCOL,KWHEVAPCOL,KWHCFAN,KWHDHUM,KWHHUM,KWHPLPMP,KWHHTBPMP,KWHHTBHEAT,KWHNEC,BTUEL,BTUELSPH,BTUELCOL,BTUELWTH,BTUELRFG,BTUELRFG1,BTUELRFG2,BTUELFRZ,BTUELCOK,BTUELMICRO,BTUELCW,BTUELCDR,BTUELDWH,BTUELLGT,BTUELTVREL,BTUELTV1,BTUELTV2,BTUELAHUHEAT,BTUELAHUCOL,BTUELEVAPCOL,BTUELCFAN,BTUELDHUM,BTUELHUM,BTUELPLPMP,BTUELHTBPMP,BTUELHTBHEAT,BTUELNEC,DOLLAREL,DOLELSPH,DOLELCOL,DOLELWTH,DOLELRFG,DOLELRFG1,DOLELRFG2,DOLELFRZ,DOLELCOK,DOLELMICRO,DOLELCW,DOLELCDR,DOLELDWH,DOLELLGT,DOLELTVREL,DOLELTV1,DOLELTV2,DOLELAHUHEAT,DOLELAHUCOL,DOLELEVAPCOL,DOLELCFAN,DOLELDHUM,DOLELHUM,DOLELPLPMP,DOLELHTBPMP,DOLELHTBHEAT,DOLELNEC
13336,3,6,MICRO,C,2,21154,7680.788,2033.973,5195.223,854.653,854.653,0,455.294,366.42,349.347,82.414,1656.259,212.096,77.771,550.981,52.694,131.536,151.104,114.171,0,447.853,0,0,0,0,0,925.653,72179,26206.849,6939.916,17726.101,2916.076,2916.076,0,1553.463,1250.225,1191.972,281.197,5651.156,723.672,265.355,1879.947,179.792,448.801,515.567,389.551,0,1528.074,0,0,0,0,0,3158.328,2194,796.62,210.95,538.83,88.64,88.64,0,47.22,38,36.23,8.55,171.78,22,8.07,57.15,5.47,13.64,15.67,11.84,0,46.45,0,0,0,0,0,96
13337,3,5,METRO,U,5,5915.275,243.113,1577.188,1508.242,272.332,272.332,0,475.856,0,0,0,0,0,984.135,44.475,15.875,0,0,67.674,0,0,0,0,0,0,0,742.261,20182.918,829.501,5381.364,5146.121,929.197,929.197,0,1623.622,0,0,0,0,0,3357.869,151.749,54.166,0,0,230.903,0,0,0,0,0,0,0,2532.593,742.44,30.51,197.96,189.3,34.18,34.18,0,59.73,0,0,0,0,0,123.52,5.58,1.99,0,0,8.49,0,0,0,0,0,0,0,93.16
13338,1,1,METRO,U,2,2972.268,256.085,0,0,430.571,430.571,0,0,159.836,0,35.904,158.231,0,1244.525,177.071,68.84,14.931,19.665,0,0,0,0,0,0,0,0,490.38,10141.377,873.764,0,0,1469.108,1469.108,0,0,545.36,0,122.504,539.885,0,4246.318,604.167,234.882,50.945,67.095,0,0,0,0,0,0,0,0,1673.176,652.34,56.2,0,0,94.5,94.5,0,0,35.08,0,7.88,34.73,0,273.14,38.86,15.11,3.28,4.32,0,0,0,0,0,0,0,0,107.63
13339,1,2,METRO,U,2,9153.955,0,1374.394,2720.703,865.448,865.448,0,446.607,116.914,0,15.73,165.868,66.031,637.731,432.663,189.571,52.504,396.944,72.583,0,246.26,667.947,0,0,0,0,928.133,31233.293,0,4689.431,9283.038,2952.908,2952.908,0,1523.824,398.91,0,53.669,565.94,225.298,2175.938,1476.246,646.816,179.144,1354.373,247.652,0,840.241,2279.036,0,0,0,0,3166.79,1507.47,0,226.33,448.04,142.52,142.52,0,73.55,19.25,0,2.59,27.32,10.87,105.02,71.25,31.16,8.63,65.37,11.95,0,40.55,110,0,0,0,0,152.84
13340,2,3,METRO,U,5,13810.667,8181.221,741.908,2016.464,543.79,543.79,0,0,95.833,68.152,32.697,337.153,0,255.939,1038.153,518.048,78.206,137.17,33.741,0,0,0,0,0,0,0,328.445,47121.995,27914.326,2531.388,6880.176,1855.413,1855.413,0,0,326.984,232.536,111.563,1150.365,0,873.263,3542.177,1767.58,266.839,468.025,115.124,0,0,0,0,0,0,0,1120.655,1349.72,799.55,72.51,197.07,53.14,53.14,0,0,9.37,6.66,3.2,32.95,0,25.01,101.46,50.63,7.64,13.41,3.3,0,0,0,0,0,0,0,32.1
13341,4,10,METRO,U,2,14136.693,0,2614.467,0,722.521,563.5,159.021,0,547.438,370.619,305.686,3872.022,451.177,706.857,2894.164,562.324,301.435,218.828,139.113,0,385.913,0,0,0,0,0,907.888,48234.395,0,8920.563,0,2465.241,1922.662,542.579,0,1867.859,1264.552,1043.001,13211.34,1539.414,2411.795,9874.888,1918.649,1028.496,746.64,474.655,0,1316.736,0,0,0,0,0,3097.712,3737.27,0,691.18,0,191.01,148.97,42.04,0,144.72,97.98,80.81,1023.63,119.28,186.87,765.12,148.47,79.59,57.85,36.78,0,102.02,0,0,0,0,0,240.02
13342,2,3,METRO,U,2,9496.29,0,1047.583,0,694.018,433.415,260.603,301.464,0,195.304,107.369,1091.587,205.687,2456.802,873.801,109.842,83.944,632.515,55.144,0,148.81,167.084,484.333,0,0,0,1034.789,32401.343,0,3574.353,0,2367.989,1478.811,889.177,1028.594,0,666.378,366.342,3724.493,701.804,8382.61,2981.41,374.781,286.417,2158.143,188.152,0,507.74,570.092,1652.544,0,0,0,3530.699,1372.82,0,151.44,0,100.33,62.66,37.67,43.58,0,28.23,15.52,157.8,29.73,355.16,126.32,15.88,12.14,91.44,7.97,0,21.51,24.15,70.02,0,0,0,149.59
13343,1,2,METRO,R,2,5941.108,0,674.281,0,999.592,474.799,524.793,0,0,143.369,25.16,0,182.64,644.237,522.138,71.27,37.488,82.402,0,0,0,833.236,0,0,0,0,1834.054,20271.06,0,2300.647,0,3410.607,1620.014,1790.594,0,0,489.176,85.845,0,623.166,2198.135,1781.535,243.173,127.909,281.155,0,0,0,2843,0,0,0,0,6257.794,624.08,0,70.83,0,105,49.87,55.13,0,0,15.06,2.64,0,19.19,67.67,54.85,7.46,3.93,8.66,0,0,0,87.53,0,0,0,0,192.66
13344,4,10,METRO,U,3,3553.894,49.395,0,0,894.621,894.621,0,0,0,27.937,19.286,0,63.806,769.466,873.879,49.985,49.964,9.84,0,0,144.277,0,0,0,0,0,701.387,12125.885,168.535,0,0,3052.445,3052.445,0,0,0,95.322,65.804,0,217.707,2625.418,2981.676,170.549,170.477,33.574,0,0,492.274,0,0,0,0,0,2393.131,678.17,9.43,0,0,170.71,170.71,0,0,0,5.33,3.68,0,12.18,146.83,166.76,9.49,9.49,1.88,0,0,27.53,0,0,0,0,0,133.84
13345,4,10,METRO,U,3,12826.9,0,0,9037.315,1228.292,590.039,638.253,0,179.114,67.423,0,0,37.986,691.058,445.722,227.417,85.129,0,0,0,0,0,0,0,0,0,1139.992,43765.383,0,0,30835.318,4190.931,2013.213,2177.718,0,611.136,230.048,0,0,129.607,2357.889,1520.802,775.947,290.46,0,0,0,0,0,0,0,0,0,3889.652,3052.27,0,0,2150.51,292.28,140.4,151.88,0,42.62,16.04,0,0,9.04,164.44,106.06,54.12,20.26,0,0,0,0,0,0,0,0,0,271.27
13346,3,6,MICRO,C,5,2127.71,0,0,531.062,265.992,265.992,0,0,0,95.342,0,0,0,73.484,684.821,512.992,0,39.568,0,0,0,0,0,0,0,0,437.44,7259.745,0,0,1811.984,907.565,907.565,0,0,0,325.308,0,0,0,250.727,2336.608,1750.329,0,135.007,0,0,0,0,0,0,0,0,1492.546,317.3,0,0,79.2,39.67,39.67,0,0,0,14.22,0,0,0,10.96,102.13,76.5,0,5.9,0,0,0,0,0,0,0,0,65.24
13347,2,3,METRO,R,2,12380.914,0,680.511,0,749.924,493.25,256.674,473.082,0,211.293,110.666,1121.864,231.681,4510.997,1510.258,286.083,117.45,719.221,42.883,0,409.079,563.591,0,0,0,0,1045.865,42243.68,0,2321.902,0,2558.741,1682.971,875.77,1614.155,0,720.93,377.594,3827.801,790.497,15391.522,5152.999,976.115,400.739,2453.981,146.317,0,1395.779,1922.971,0,0,0,0,3568.492,1819.47,0,100.01,0,110.21,72.49,37.72,69.52,0,31.05,16.26,164.87,34.05,662.93,221.94,42.04,17.26,105.69,6.3,0,60.12,82.82,0,0,0,0,153.7
13348,4,10,METRO,U,5,2700.92,0,0,1370.797,268.526,268.526,0,0,44.31,38.618,0,0,0,89.484,515.708,187.632,64.89,0,0,0,0,0,0,0,0,0,373.477,9215.541,0,0,4677.161,916.21,916.21,0,0,151.184,131.764,0,0,0,305.32,1759.597,640.2,221.405,0,0,0,0,0,0,0,0,0,1274.305,473.98,0,0,240.56,47.12,47.12,0,0,7.78,6.78,0,0,0,15.7,90.5,32.93,11.39,0,0,0,0,0,0,0,0,0,65.54
13349,4,10,METRO,U,2,11242.151,2027.837,414.46,2719.666,878.915,441.241,437.673,0,280.916,196.136,38.988,787.87,65.457,1483.22,782.793,233.074,113.997,58.891,22.734,0,0,0,0,0,179.976,641.923,662.369,38358.22,6918.979,1414.137,9279.5,2998.857,1505.515,1493.342,0,958.485,669.216,133.028,2688.212,223.341,5060.746,2670.889,795.248,388.958,200.937,77.569,0,0,0,0,0,614.079,2190.241,2260.004,1025.92,185.05,37.82,248.19,80.21,40.27,39.94,0,25.64,17.9,3.56,71.9,5.97,135.35,71.44,21.27,10.4,5.37,2.07,0,0,0,0,0,16.42,58.58,60.45
13350,1,2,METRO,U,2,5757.867,0,1438.89,0,529.495,211.853,317.642,404.033,0,29.629,25.178,324.735,0,341.006,479.362,158.71,36.184,400.174,79.573,0,271.131,321.47,387.633,0,0,0,725.558,19645.841,0,4909.494,0,1806.636,722.843,1083.793,1378.559,0,101.095,85.909,1107.995,0,1163.513,1635.584,541.519,123.46,1365.392,271.504,0,925.098,1096.854,1322.604,0,0,0,2475.605,969.84,0,242.36,0,89.19,35.68,53.5,68.05,0,4.99,4.24,54.7,0,57.44,80.74,26.73,6.09,67.4,13.4,0,45.67,54.15,65.29,0,0,0,122.21
13351,3,5,METRO,U,1,11689.962,2315.661,4798.661,1333.039,487.64,487.64,0,293.215,212.866,82.5,12.972,170.737,0,931.951,534.598,214.71,69.361,29.686,0,0,0,0,0,0,0,0,486.434,39886.151,7901.035,16373.032,4548.329,1663.829,1663.829,0,1000.45,726.299,281.492,44.26,582.556,0,3179.817,1824.049,732.591,236.66,101.289,0,0,0,0,0,0,0,0,1659.714,1170.23,231.81,480.37,133.45,48.82,48.82,0,29.35,21.31,8.26,1.3,17.09,0,93.29,53.52,21.46,6.93,2.97,0,0,0,0,0,0,0,0,48.69
13352,1,2,METRO,U,3,20237.506,7507.355,2294.732,5229.087,477.316,477.316,0,1305.626,85.963,66.514,25.175,324.931,0,1668.9,571.453,290.106,36.36,0,0,0,207.679,0,0,0,0,0,472.774,69050.369,25615.096,7829.627,17841.646,1628.602,1628.602,0,4454.796,293.304,226.947,85.896,1108.664,0,5694.286,1949.797,989.842,124.06,0,0,0,708.602,0,0,0,0,0,1613.105,2238.05,830.23,253.77,578.28,52.79,52.79,0,144.39,9.51,7.36,2.78,35.93,0,184.56,63.2,32.05,4.02,0,0,0,22.97,0,0,0,0,0,52.28
13353,2,3,METRO,U,3,3981.471,0,0,0,748.055,748.055,0,554.154,0,38.817,0,0,0,533.516,782.169,185.235,0,363.825,0,0,18.048,0,0,0,0,0,942.887,13584.778,0,0,0,2552.365,2552.365,0,1890.773,0,132.443,0,0,0,1820.358,2668.759,632.022,0,1241.37,0,0,61.579,0,0,0,0,0,3217.13,625.01,0,0,0,117.43,117.43,0,86.99,0,6.09,0,0,0,83.75,122.79,29.08,0,57.11,0,0,2.83,0,0,0,0,0,148.01
13354,3,5,METRO,U,2,19954.522,654.345,10145.37,1309.599,467.585,467.585,0,807.319,73.97,100.621,26.588,342.462,67.752,1349.816,951.914,318.036,85.51,12.631,608.442,0,860.722,1338.169,0,0,0,0,837.218,68084.83,2232.624,34616.002,4468.351,1595.4,1595.4,0,2754.571,252.384,343.317,90.718,1168.482,231.171,4605.571,3247.931,1085.139,291.76,43.098,2076.005,0,2936.785,4565.832,0,0,0,0,2856.588,2207.77,72.4,1122.48,144.89,51.73,51.73,0,89.32,8.18,11.13,2.94,37.89,7.5,149.34,105.32,35.16,9.45,1.4,67.32,0,95.23,148.05,0,0,0,0,92.63
13355,4,10,METRO,U,2,4454.996,0,484.689,0,625.123,625.123,0,0,152.315,318.834,68.502,698.995,87.614,606.067,0,0,0,0,0,804.734,69.287,0,0,0,0,0,538.837,15200.448,0,1653.76,0,2132.918,2132.918,0,0,519.699,1087.86,233.727,2384.972,298.939,2067.901,0,0,0,0,0,2745.751,236.407,0,0,0,0,0,1838.512,797.33,0,86.75,0,111.88,111.88,0,0,27.26,57.06,12.26,125.1,15.68,108.47,0,0,0,0,0,144.03,12.4,0,0,0,0,0,96.44
13356,2,4,METRO,U,3,7175.508,0,1764.913,0,246.487,246.487,0,0,0,67.821,14.972,173.279,64.188,3030.101,553.609,235.984,15.057,275.629,94.765,0,195.998,0,0,0,0,0,693.746,24482.834,0,6021.883,0,841.014,841.014,0,0,0,231.406,51.084,591.229,219.008,10338.705,1888.916,805.177,51.374,940.445,323.338,0,668.745,0,0,0,0,0,2367.062,965.69,0,237.53,0,33.17,33.17,0,0,0,9.13,2.01,23.32,8.64,407.8,74.51,31.76,2.03,37.09,12.75,0,26.38,0,0,0,0,0,93.37
13357,3,6,METRO,U,2,6547.152,0,3358.854,0,238.515,238.515,0,0,117.539,0,28.985,0,0,766.383,1178.425,391.866,410.457,298.664,176.591,0,159.238,0,0,0,0,0,223.958,22338.882,0,11460.411,0,813.815,813.815,0,0,401.043,0,98.896,0,0,2614.898,4020.785,1337.047,1400.479,1019.042,602.529,0,543.321,0,0,0,0,0,764.143,698.28,0,358.24,0,25.44,25.44,0,0,12.54,0,3.09,0,0,81.74,125.68,41.68,43.66,31.85,18.83,0,16.98,0,0,0,0,0,23.89
13358,3,5,METRO,R,2,9906.648,0,4560.069,1897.491,269.307,269.307,0,408.414,366.394,197.237,38.001,0,33.104,476.466,706.08,277.334,237.001,36.318,248.729,0,291.863,0,0,0,0,0,377.175,33801.485,0,15558.954,6474.239,918.875,918.875,0,1393.51,1250.135,672.974,129.661,0,112.95,1625.703,2409.146,946.264,808.647,123.917,848.662,0,995.838,0,0,0,0,0,1286.92,1360.54,0,626.26,260.59,36.99,36.99,0,56.09,50.32,27.09,5.22,0,4.55,65.44,96.97,38.02,32.49,4.99,34.16,0,40.08,0,0,0,0,0,51.8
13359,4,10,METRO,U,2,10793.261,2592.706,178.313,3342.071,588.726,588.726,0,485.883,314.706,78.753,46.505,477.011,123.998,764.591,649.215,265.479,36.292,0,0,0,17.058,0,0,0,0,0,1133.726,36826.605,8846.311,608.403,11403.145,2008.733,2008.733,0,1657.834,1073.779,268.704,158.674,1627.561,423.083,2608.784,2215.12,905.814,123.828,0,0,0,58.203,0,0,0,0,0,3868.272,1184.23,284.47,19.56,366.69,64.59,64.59,0,53.31,34.53,8.64,5.1,52.34,13.61,83.89,71.23,29.13,3.98,0,0,0,1.87,0,0,0,0,0,124.39
13360,3,6,METRO,U,2,9054.027,246.516,535.909,866.466,2034.571,709.065,664.836,0,315.24,186.443,65.163,669.504,192.707,1069.65,704.263,165.579,51.664,7.196,69.815,0,243.475,0,0,881.225,0,0,965.884,30892.34,841.112,1828.522,2956.384,6941.957,2419.33,2268.42,0,1075.597,636.142,222.337,2284.349,657.518,3649.647,2402.945,564.956,176.278,24.552,238.207,0,830.736,0,0,3006.739,0,0,3295.595,1154.52,31.43,68.34,110.49,259.44,90.42,84.78,0,40.2,23.77,8.31,85.37,24.57,136.4,89.8,21.07,6.57,0.92,8.9,0,31.05,0,0,112.37,0,0,123.16
13361,3,5,METRO,U,2,31732.269,4575.332,7044.92,5831.097,1080.303,1080.303,0,0,201.561,70.672,34.244,352.195,225.802,1285.959,283.126,69.633,52.971,94.91,393.552,0,832.367,0,0,1429.161,40.492,144.875,7811.701,108270.502,15611.032,24037.267,19895.702,3685.995,3685.995,0,0,687.727,241.133,116.84,1201.689,770.437,4387.691,966.027,237.588,180.737,323.833,1342.798,0,2840.036,0,0,4876.298,138.16,494.314,26653.522,3748.74,540.51,832.26,688.87,127.62,127.62,0,0,23.81,8.35,4.05,41.61,26.68,151.92,33.45,8.23,6.26,11.21,46.49,0,98.33,0,0,168.84,4.78,17.12,922.85
13362,4,8,METRO,U,3,6856.244,0,1618.666,0,704.746,704.746,0,0,152.723,95.945,25.824,332.956,95.953,1365.482,407.334,190.427,52.696,330.44,84.047,0,455.323,0,0,0,0,0,1186.806,23393.506,0,5522.889,0,2404.594,2404.594,0,0,521.089,327.364,88.111,1136.046,327.392,4659.024,1389.823,649.737,179.799,1127.461,286.77,0,1553.561,0,0,0,0,0,4049.383,853.02,0,201.39,0,87.68,87.68,0,0,19,11.94,3.21,41.42,11.94,169.89,50.68,23.69,6.56,41.11,10.46,0,56.65,0,0,0,0,0,147.66
13363,2,3,METRO,U,2,7527,0,0,0,959.812,400.745,277.635,0,0,438.015,0,0,0,1864.659,2550.068,329.033,305.78,441.279,0,0,0,0,114.786,0,0,0,1158.382,25682,0,0,0,3274.879,1367.342,947.291,0,0,1494.507,0,0,0,6362.217,8700.832,1122.661,1043.321,1505.644,0,0,0,0,391.65,0,0,0,3952.399,1263,0,0,0,161.05,67.24,46.59,0,0,73.5,0,0,0,312.88,427.89,55.21,51.31,74.04,0,0,0,0,19.26,0,0,0,194.37
13364,2,4,METRO,U,5,11629.176,5048.282,1210.322,1723.598,540.418,540.418,0,0,74.851,96.831,29.106,330.317,31.36,927.121,784.714,190.152,84.471,88.104,57.489,0,0,0,0,0,0,0,686.664,39678.75,17224.74,4129.619,5880.918,1843.908,1843.908,0,0,255.391,330.387,99.308,1127.041,107.001,3163.336,2677.443,648.799,288.215,300.612,196.151,0,0,0,0,0,0,0,2342.896,1184.72,514.29,123.3,175.59,55.05,55.05,0,0,7.63,9.86,2.97,33.65,3.19,94.45,79.94,19.37,8.61,8.98,5.86,0,0,0,0,0,0,0,69.95
13365,3,5,METRO,U,5,109.157,1.21,15.045,43.264,20.757,20.757,0,0,2.079,0,0.358,4.589,0.621,7.252,3.235,2.004,0,0.022,0.625,0,2.011,0,0,0,0,0,8.088,372.442,4.128,51.334,147.615,70.824,70.824,0,0,7.094,0,1.223,15.659,2.118,24.744,11.037,6.838,0,0.076,2.134,0,6.861,0,0,0,0,0,27.598,116.45,1.29,16.05,46.15,22.14,22.14,0,0,2.22,0,0.38,4.9,0.66,7.74,3.45,1.77,0,0.02,0.67,0,2.15,0,0,0,0,0,8.63
13366,1,2,METRO,U,4,3311,0,503.359,0,227.167,227.167,0,0,189.767,61.088,0,0,0,1041.276,109.771,79.469,0,0,0,0,0,0,0,0,0,0,1178.57,11296,0,1717.461,0,775.094,775.094,0,0,647.485,208.432,0,0,0,3552.834,374.539,271.148,0,0,0,0,0,0,0,0,0,0,4021.281,562,0,85.44,0,38.56,38.56,0,0,32.21,10.37,0,0,0,176.74,18.63,13.49,0,0,0,0,0,0,0,0,0,0,200.05
13367,4,9,METRO,U,2,17518.615,1203.238,0,3809.274,722.287,722.287,0,246.065,182.571,111.138,243.095,6117.413,0,1674.889,1237.761,233.656,207.589,20.909,0,0,588.943,0,0,0,0,0,1361.029,59773.514,4105.449,0,12997.244,2464.443,2464.443,0,839.575,622.933,379.204,829.439,20872.613,0,5714.723,4223.242,797.234,708.294,71.342,0,0,2009.474,0,0,0,0,0,4643.832,1861.04,127.82,0,404.67,76.73,76.73,0,26.14,19.39,11.81,25.82,649.87,0,177.93,131.49,24.8,22.03,2.22,0,0,62.56,0,0,0,0,0,144.59
13368,4,10,MICRO,C,2,12056.117,2639.532,0,3007.009,654.031,654.031,0,581.788,169.142,222.122,36.896,378.681,0,1293.335,1010.646,114.392,43.356,768.104,0,0,0,0,0,0,0,0,1294.83,41135.471,9006.085,0,10259.914,2231.555,2231.555,0,1985.062,577.113,757.88,125.888,1292.058,0,4412.861,3448.326,390.306,147.931,2620.772,0,0,0,0,0,0,0,0,4417.959,896.06,196.18,0,223.49,48.61,48.61,0,43.24,12.57,16.51,2.74,28.15,0,96.13,75.12,8.5,3.22,57.09,0,0,0,0,0,0,0,0,96.24
13369,3,7,METRO,U,2,10446.029,0,5861.924,0,780.606,780.606,0,0,0,69.763,14.659,169.855,176.78,708.827,802.893,500.128,0,86.251,293.87,0,697.152,0,0,0,0,0,783.45,35641.852,0,20000.885,0,2663.426,2663.426,0,0,0,238.032,50.015,579.546,603.174,2418.517,2739.47,1706.437,0,294.289,1002.685,0,2378.681,0,0,0,0,0,2673.131,1731.3,0,971.54,0,129.38,129.38,0,0,0,11.56,2.43,28.15,29.3,117.48,133.07,82.89,0,14.3,48.71,0,115.54,0,0,0,0,0,129.85
13370,1,1,NONE,R,2,6185.974,303.4,0,0,1190.466,914.311,276.155,0,609.169,96.693,55.208,620.475,0,686.259,539.991,68.64,97.237,318.793,0,0,0,492.79,0,0,0,0,1272.73,21106.543,1035.201,0,0,4061.871,3119.63,942.24,0,2078.484,329.916,188.371,2117.062,0,2341.516,1842.448,234.2,331.773,1087.72,0,0,0,1681.398,0,0,0,0,4342.555,906.37,44.45,0,0,174.43,133.97,40.46,0,89.26,14.17,8.09,90.91,0,100.55,79.12,10.03,14.21,46.71,0,0,0,72.2,0,0,0,0,186.48
13371,3,5,METRO,U,5,10696.287,579.037,1230.507,3342.19,710.068,710.068,0,0,112.292,67.317,0,0,0,1252.138,2793.512,535.559,975.62,9.672,29.326,0,0,0,0,0,0,0,570.228,36495.73,1975.674,4198.489,11403.553,2422.752,2422.752,0,0,383.14,229.685,0,0,0,4272.296,9531.464,1827.327,3328.815,33,100.061,0,0,0,0,0,0,0,1945.616,1583.57,85.73,182.17,494.81,105.12,105.12,0,0,16.62,9.97,0,0,0,185.38,413.58,79.15,144.2,1.43,4.34,0,0,0,0,0,0,0,84.42
13372,3,5,METRO,U,2,9029.871,0,3233.285,1717.346,727.954,727.954,0,555.752,315.333,49.769,16.131,169.907,0,783.831,626.089,281.62,110.707,351.126,97.407,0,53.006,0,0,0,0,0,332.934,30809.92,0,11031.969,5859.585,2483.778,2483.778,0,1896.226,1075.917,169.811,55.039,579.724,0,2674.433,2136.216,960.887,377.732,1198.042,332.353,0,180.856,0,0,0,0,0,1135.97,1129.4,0,404.4,214.79,91.05,91.05,0,69.51,39.44,6.22,2.02,21.25,0,98.04,78.31,35.22,13.85,43.92,12.18,0,6.63,0,0,0,0,0,41.64
13373,4,10,METRO,U,3,6427.8,0,978.68,3282.5,218.593,218.593,0,0,330.772,0,0,0,0,535.614,391.065,159.791,20.919,0,49.961,0,95.561,0,0,0,0,0,545.054,21931.654,0,3339.256,11199.89,745.839,745.839,0,0,1128.594,0,0,0,0,1827.514,1334.315,545.207,71.376,0,170.467,0,326.053,0,0,0,0,0,1859.724,847.4,0,129.02,432.74,28.82,28.82,0,0,43.61,0,0,0,0,70.61,51.56,21.07,2.76,0,6.59,0,12.6,0,0,0,0,0,71.86
13374,3,5,METRO,U,2,10677.032,0,3553.54,0,474.869,474.869,0,0,390.437,62.871,73.652,937.27,229.168,640.096,401.186,86.073,16.05,655.535,183.89,0,710.325,905.601,512.662,0,0,0,945.93,36430.033,0,12124.678,0,1620.252,1620.252,0,0,1332.171,214.516,251.3,3197.965,781.921,2184.009,1368.846,293.681,54.763,2236.687,627.433,0,2423.63,3089.91,1749.202,0,0,0,3227.512,1311.47,0,436.48,0,58.33,58.33,0,0,47.96,7.72,9.05,115.13,28.15,78.62,49.28,10.55,1.97,80.52,22.59,0,87.25,111.24,62.97,0,0,0,116.19
13375,2,3,NONE,R,2,18244.146,8280.029,2176.458,2679.575,820.402,820.402,0,0,89.03,98.765,114.382,1277.843,0,1250.005,600.472,312.703,36.361,0,114.032,0,49.776,0,0,0,0,0,693.378,62249.026,28251.459,7426.073,9142.709,2799.21,2799.21,0,0,303.77,336.985,390.273,4360.001,0,4265.016,2048.811,1066.943,124.064,0,389.078,0,169.834,0,0,0,0,0,2365.806,1870.71,849.01,223.17,274.76,84.12,84.12,0,0,9.13,10.13,11.73,131.03,0,128.17,61.57,32.06,3.73,0,11.69,0,5.1,0,0,0,0,0,71.1
13376,4,10,NONE,R,2,9245,0,0,2759.423,586.253,586.253,0,263.352,300.756,48.378,156.679,1985.962,0,360.889,1535.672,25.385,187.183,292.205,0,0,0,0,0,0,0,0,955.431,31543.94,0,0,9415.151,2000.294,2000.294,0,898.558,1026.179,165.066,534.587,6776.103,0,1231.354,5239.712,86.614,638.668,997.005,0,0,0,0,0,0,0,0,3259.931,1973.89,0,0,589.16,125.17,125.17,0,56.23,64.21,10.33,33.45,424.02,0,77.05,327.88,5.42,39.97,62.39,0,0,0,0,0,0,0,0,203.99
13377,2,3,METRO,U,5,3967.414,439.609,800.436,0,491.036,491.036,0,0,0,100.612,48.14,542.313,0,612.305,329.46,185.241,0,118.026,34.342,0,0,0,0,0,0,0,451.135,13536.816,1499.946,2731.087,0,1675.416,1675.416,0,0,0,343.287,164.253,1850.372,0,2089.185,1124.118,632.042,0,402.705,117.175,0,0,0,0,0,0,0,1539.272,628.11,69.6,126.72,0,77.74,77.74,0,0,0,15.93,7.62,85.86,0,96.94,52.16,29.19,0,18.69,5.44,0,0,0,0,0,0,0,71.42
13378,3,7,METRO,R,2,15322.567,0,7442.038,2652.133,839.411,479.41,360.001,1260.573,90.556,49.996,53.164,678.018,0,147.655,592.559,464.714,42.57,0,328.975,0,675.173,0,0,0,0,0,512.315,52280.597,0,25392.234,9049.077,2864.07,1635.745,1228.325,4301.076,308.978,170.588,181.396,2313.398,0,503.798,2021.811,1585.604,145.249,0,1122.463,0,2303.689,0,0,0,0,0,1748.018,1450.02,0,704.26,250.98,79.44,45.37,34.07,119.29,8.57,4.73,5.03,64.16,0,13.97,56.08,43.98,4.03,0,31.13,0,63.89,0,0,0,0,0,48.48
13379,3,5,METRO,U,3,12099.4,0,2734.815,0,920.43,920.43,0,0,0,60.973,57.236,970.757,73.473,1778.531,1942.749,592.175,342.179,409.774,129.79,0,0,0,0,0,0,0,3020.872,41283.153,0,9331.19,0,3140.506,3140.506,0,0,0,208.041,195.288,3312.223,250.689,6068.348,6628.66,2020.501,1167.515,1398.148,442.842,0,0,0,0,0,0,0,10307.216,1700.12,0,384.28,0,129.33,129.33,0,0,0,8.57,8.04,136.4,10.32,249.91,272.98,83.21,48.08,57.58,18.24,0,0,0,0,0,0,0,424.47
13380,2,3,MICRO,R,2,39265.581,18662.472,1799.62,7417.43,1503.234,941.707,561.527,266.075,331.941,120.891,134.935,1367.412,68.058,4784.237,690.952,214.748,130.294,381.914,76.535,0,341.656,0,0,0,0,0,1318.22,133974.161,63676.354,6140.302,25308.272,5129.033,3213.104,1915.929,907.848,1132.583,412.479,460.398,4665.611,232.213,16323.816,2357.53,732.72,444.563,1303.089,261.136,0,1165.731,0,0,0,0,0,4497.767,4383.35,2083.36,200.9,828.03,167.81,105.13,62.69,29.7,37.06,13.5,15.06,152.65,7.6,534.08,77.13,23.97,14.55,42.63,8.54,0,38.14,0,0,0,0,0,147.16
13381,2,4,METRO,U,2,6354.645,2440.455,1227.202,0,270.855,270.855,0,0,0,49.66,0,0,0,503.705,682.921,130.793,36.653,742.018,0,0,0,0,0,0,0,0,437.828,21682.05,8326.834,4187.214,0,924.156,924.156,0,0,0,169.441,0,0,0,1718.643,2330.125,446.266,125.06,2531.767,0,0,0,0,0,0,0,0,1493.87,1021.02,392.12,197.18,0,43.52,43.52,0,0,0,7.98,0,0,0,80.93,109.73,20.96,5.87,119.22,0,0,0,0,0,0,0,0,70.35
